"업체명","영업시간","전화번호","문자번호","문자문구","광역지역","상위지역","하위지역","대표역","대표역주소","위치표시","주소표시","역선정방식","한줄소개","공지사항","업체소개","코스개수","코스요약"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","수성구","상동","대구은행역","수성구 달구벌대로 지하2300 (수성동)","대구은행역 인근","수성구 달구벌대로 지하2300 (수성동)","좌표최단거리","수성구 상동 중심 대구테라피 이용 안내","수성구 상동 지역 예약은 전화 또는 문자 문의 후 진행됩니다. 운영시간은 24시간이며 당일 일정이나 이동 상황에 따라 가능한 시간이 달라질 수 있으므로 먼저 예약 가능 여부를 확인해 주세요.","대구테라피의 수성구 상동 지역 안내입니다. 대구은행역 인근 주변을 포함한 해당 생활권의 예약 정보와 코스를 한 페이지에서 확인할 수 있도록 구성하며, 자세한 이용 내용은 상담 시 안내합니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","수성구","수성1가동","대구은행역","수성구 달구벌대로 지하2300 (수성동)","대구은행역 인근","수성구 달구벌대로 지하2300 (수성동)","좌표최단거리","대구은행역 인근 중심 빠른 예약 확인과 코스 안내","전화 또는 문자로 수성구 수성1가동 지역의 예약 가능 여부를 확인할 수 있습니다. 24시간 운영 기준으로 접수하며, 방문 시간은 당일 예약 현황과 이동 상황을 확인한 뒤 안내합니다.","수성구 수성1가동 생활권에서 이용할 수 있는 대구테라피 지역 페이지입니다. 대구은행역 인근 위치 정보를 참고할 수 있고, 등록된 코스와 시간·가격을 확인한 뒤 전화나 문자로 예약 문의할 수 있습니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","수성구","수성2.3가동","대구은행역","수성구 달구벌대로 지하2300 (수성동)","대구은행역 인근","수성구 달구벌대로 지하2300 (수성동)","좌표최단거리","수성구 수성2.3가동 대구은행역 인근 전화·문자 예약 안내","예약은 전화 또는 문자로 접수합니다. 수성구 수성2.3가동 지역의 예약 가능 여부와 방문 일정은 연락 시 확인해 주세요. 운영시간은 24시간이며 현장 상황에 따라 시간이 조정될 수 있습니다.","대구테라피은(는) 수성구 수성2.3가동 이용 고객을 위한 지역 안내 페이지입니다. 대구은행역 인근 생활권을 기준으로 예약 정보를 확인할 수 있으며, 코스와 이용 시간은 예약 전에 전화 또는 문자로 안내받을 수 있습니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","수성구","수성4가동","","","수성4가동 중심","","지역중심","수성4가동 중심 대구테라피 예약 및 코스 안내","수성구 수성4가동 예약 문의는 전화와 문자로 가능합니다. 24시간 운영 기준이며 원하는 시간대의 가능 여부는 예약 시 확인해 주세요. 지역별 이동 일정에 따라 방문 순서가 달라질 수 있습니다.","수성구 수성4가동 지역에서 대구테라피 이용 정보를 확인할 수 있도록 구성한 안내입니다. 수성4가동 중심 기준의 위치 정보와 코스 구성을 함께 제공하며 실제 예약 일정은 상담 후 확정됩니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","수성구","중동","대구은행역","수성구 달구벌대로 지하2300 (수성동)","대구은행역 인근","수성구 달구벌대로 지하2300 (수성동)","좌표최단거리","수성구 중동 중심 대구테라피 이용 안내","수성구 중동 지역 예약은 전화 또는 문자 문의 후 진행됩니다. 운영시간은 24시간이며 당일 일정이나 이동 상황에 따라 가능한 시간이 달라질 수 있으므로 먼저 예약 가능 여부를 확인해 주세요.","대구테라피의 수성구 중동 지역 안내입니다. 대구은행역 인근 주변을 포함한 해당 생활권의 예약 정보와 코스를 한 페이지에서 확인할 수 있도록 구성하며, 자세한 이용 내용은 상담 시 안내합니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","수성구","지산동","","","지산동 중심","","지역중심","지산동 중심 중심 빠른 예약 확인과 코스 안내","전화 또는 문자로 수성구 지산동 지역의 예약 가능 여부를 확인할 수 있습니다. 24시간 운영 기준으로 접수하며, 방문 시간은 당일 예약 현황과 이동 상황을 확인한 뒤 안내합니다.","수성구 지산동 생활권에서 이용할 수 있는 대구테라피 지역 페이지입니다. 지산동 중심 위치 정보를 참고할 수 있고, 등록된 코스와 시간·가격을 확인한 뒤 전화나 문자로 예약 문의할 수 있습니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","수성구","파동","지산역","수성구 지범로 100(지산동)","지산역 인근","수성구 지범로 100(지산동)","좌표최단거리","수성구 파동 지산역 인근 전화·문자 예약 안내","예약은 전화 또는 문자로 접수합니다. 수성구 파동 지역의 예약 가능 여부와 방문 일정은 연락 시 확인해 주세요. 운영시간은 24시간이며 현장 상황에 따라 시간이 조정될 수 있습니다.","대구테라피은(는) 수성구 파동 이용 고객을 위한 지역 안내 페이지입니다. 지산역 인근 생활권을 기준으로 예약 정보를 확인할 수 있으며, 코스와 이용 시간은 예약 전에 전화 또는 문자로 안내받을 수 있습니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","수성구","황금동","","","황금동 중심","","지역중심","황금동 중심 대구테라피 예약 및 코스 안내","수성구 황금동 예약 문의는 전화와 문자로 가능합니다. 24시간 운영 기준이며 원하는 시간대의 가능 여부는 예약 시 확인해 주세요. 지역별 이동 일정에 따라 방문 순서가 달라질 수 있습니다.","수성구 황금동 지역에서 대구테라피 이용 정보를 확인할 수 있도록 구성한 안내입니다. 황금동 중심 기준의 위치 정보와 코스 구성을 함께 제공하며 실제 예약 일정은 상담 후 확정됩니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","중구","남산동","","","남산동 중심","","지역중심","중구 남산동 중심 대구테라피 이용 안내","중구 남산동 지역 예약은 전화 또는 문자 문의 후 진행됩니다. 운영시간은 24시간이며 당일 일정이나 이동 상황에 따라 가능한 시간이 달라질 수 있으므로 먼저 예약 가능 여부를 확인해 주세요.","대구테라피의 중구 남산동 지역 안내입니다. 남산동 중심 주변을 포함한 해당 생활권의 예약 정보와 코스를 한 페이지에서 확인할 수 있도록 구성하며, 자세한 이용 내용은 상담 시 안내합니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","중구","대봉동","","","대봉동 중심","","지역중심","대봉동 중심 중심 빠른 예약 확인과 코스 안내","전화 또는 문자로 중구 대봉동 지역의 예약 가능 여부를 확인할 수 있습니다. 24시간 운영 기준으로 접수하며, 방문 시간은 당일 예약 현황과 이동 상황을 확인한 뒤 안내합니다.","중구 대봉동 생활권에서 이용할 수 있는 대구테라피 지역 페이지입니다. 대봉동 중심 위치 정보를 참고할 수 있고, 등록된 코스와 시간·가격을 확인한 뒤 전화나 문자로 예약 문의할 수 있습니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","중구","대신동","청라언덕역","중구 달구벌대로 지하2000 (동산동)","청라언덕역 인근","중구 달구벌대로 지하2000 (동산동)","좌표최단거리","중구 대신동 청라언덕역 인근 전화·문자 예약 안내","예약은 전화 또는 문자로 접수합니다. 중구 대신동 지역의 예약 가능 여부와 방문 일정은 연락 시 확인해 주세요. 운영시간은 24시간이며 현장 상황에 따라 시간이 조정될 수 있습니다.","대구테라피은(는) 중구 대신동 이용 고객을 위한 지역 안내 페이지입니다. 청라언덕역 인근 생활권을 기준으로 예약 정보를 확인할 수 있으며, 코스와 이용 시간은 예약 전에 전화 또는 문자로 안내받을 수 있습니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","중구","동인동","","","동인동 중심","","지역중심","동인동 중심 대구테라피 예약 및 코스 안내","중구 동인동 예약 문의는 전화와 문자로 가능합니다. 24시간 운영 기준이며 원하는 시간대의 가능 여부는 예약 시 확인해 주세요. 지역별 이동 일정에 따라 방문 순서가 달라질 수 있습니다.","중구 동인동 지역에서 대구테라피 이용 정보를 확인할 수 있도록 구성한 안내입니다. 동인동 중심 기준의 위치 정보와 코스 구성을 함께 제공하며 실제 예약 일정은 상담 후 확정됩니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","중구","삼덕동","","","삼덕동 중심","","지역중심","중구 삼덕동 중심 대구테라피 이용 안내","중구 삼덕동 지역 예약은 전화 또는 문자 문의 후 진행됩니다. 운영시간은 24시간이며 당일 일정이나 이동 상황에 따라 가능한 시간이 달라질 수 있으므로 먼저 예약 가능 여부를 확인해 주세요.","대구테라피의 중구 삼덕동 지역 안내입니다. 삼덕동 중심 주변을 포함한 해당 생활권의 예약 정보와 코스를 한 페이지에서 확인할 수 있도록 구성하며, 자세한 이용 내용은 상담 시 안내합니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"대구테라피","24시간","0507-1280-3027","0507-1280-3027","건마천사보고 연락드립니다 예약 가능 한가요?","대구","중구","성내동","","","성내동 중심","","지역중심","성내동 중심 중심 빠른 예약 확인과 코스 안내","전화 또는 문자로 중구 성내동 지역의 예약 가능 여부를 확인할 수 있습니다. 24시간 운영 기준으로 접수하며, 방문 시간은 당일 예약 현황과 이동 상황을 확인한 뒤 안내합니다.","중구 성내동 생활권에서 이용할 수 있는 대구테라피 지역 페이지입니다. 성내동 중심 위치 정보를 참고할 수 있고, 등록된 코스와 시간·가격을 확인한 뒤 전화나 문자로 예약 문의할 수 있습니다.","14","로미로미코스 120분 140,000원 / 로미로미코스 90분 100,000원 / 로미로미코스 60분 80,000원 / 스웨디시코스 120분 180,000원 / 스웨디시코스 60분 120,000원 / 아로마코스 60분 70,000원 / 아로마코스 90분 90,000원 / 아로마코스 120분 110,000원 / 타이코스 90분 80,000원 / 타이코스 120분 100,000원 / 타이코스 60분 60,000원 / 힐링코스 60분 80,000원 / 힐링코스 90분 100,000원 / 힐링코스 120분 140,000원"
"경남테라피","24시간","0507-1284-8045","0507-1284-8045","건마천사보고 연락드립니다 예약 가능 한가요?","경남","김해","내외동","수로왕릉역","경상남도 김해시 김해대로 2181","수로왕릉역 인근","경상남도 김해시 김해대로 2181","좌표최단거리","김해 내외동 수로왕릉역 인근 전화·문자 예약 안내","예약은 전화 또는 문자로 접수합니다. 김해 내외동 지역의 예약 가능 여부와 방문 일정은 연락 시 확인해 주세요. 운영시간은 24시간이며 현장 상황에 따라 시간이 조정될 수 있습니다.","경남테라피은(는) 김해 내외동 이용 고객을 위한 지역 안내 페이지입니다. 수로왕릉역 인근 생활권을 기준으로 예약 정보를 확인할 수 있으며, 코스와 이용 시간은 예약 전에 전화 또는 문자로 안내받을 수 있습니다.","11","스웨디시코스 60분 80,000원 / 스웨디시코스 90분 100,000원 / 스웨디시코스 120분 130,000원 / 아로마코스 120분 100,000원 / 아로마코스 90분 80,000원 / 아로마코스 60분 60,000원 / 타이코스 120분 90,000원 / 타이코스 90분 70,000원 / 타이코스 60분 50,000원 / 힐링코스 120분 100,000원 / 힐링코스 90분 80,000원"
"경남테라피","24시간","0507-1284-8045","0507-1284-8045","건마천사보고 연락드립니다 예약 가능 한가요?","경남","김해","대동면","","","대동면 중심","","지역중심","대동면 중심 경남테라피 예약 및 코스 안내","김해 대동면 예약 문의는 전화와 문자로 가능합니다. 24시간 운영 기준이며 원하는 시간대의 가능 여부는 예약 시 확인해 주세요. 지역별 이동 일정에 따라 방문 순서가 달라질 수 있습니다.","김해 대동면 지역에서 경남테라피 이용 정보를 확인할 수 있도록 구성한 안내입니다. 대동면 중심 기준의 위치 정보와 코스 구성을 함께 제공하며 실제 예약 일정은 상담 후 확정됩니다.","11","스웨디시코스 60분 80,000원 / 스웨디시코스 90분 100,000원 / 스웨디시코스 120분 130,000원 / 아로마코스 120분 100,000원 / 아로마코스 90분 80,000원 / 아로마코스 60분 60,000원 / 타이코스 120분 90,000원 / 타이코스 90분 70,000원 / 타이코스 60분 50,000원 / 힐링코스 120분 100,000원 / 힐링코스 90분 80,000원"
"경남테라피","24시간","0507-1284-8045","0507-1284-8045","건마천사보고 연락드립니다 예약 가능 한가요?","경남","김해","동상동","","","동상동 중심","","지역중심","김해 동상동 중심 경남테라피 이용 안내","김해 동상동 지역 예약은 전화 또는 문자 문의 후 진행됩니다. 운영시간은 24시간이며 당일 일정이나 이동 상황에 따라 가능한 시간이 달라질 수 있으므로 먼저 예약 가능 여부를 확인해 주세요.","경남테라피의 김해 동상동 지역 안내입니다. 동상동 중심 주변을 포함한 해당 생활권의 예약 정보와 코스를 한 페이지에서 확인할 수 있도록 구성하며, 자세한 이용 내용은 상담 시 안내합니다.","11","스웨디시코스 60분 80,000원 / 스웨디시코스 90분 100,000원 / 스웨디시코스 120분 130,000원 / 아로마코스 120분 100,000원 / 아로마코스 90분 80,000원 / 아로마코스 60분 60,000원 / 타이코스 120분 90,000원 / 타이코스 90분 70,000원 / 타이코스 60분 50,000원 / 힐링코스 120분 100,000원 / 힐링코스 90분 80,000원"
"경남테라피","24시간","0507-1284-8045","0507-1284-8045","건마천사보고 연락드립니다 예약 가능 한가요?","경남","김해","부원동","부원역","경상남도 김해시 김해대로 2350","부원역 인근","경상남도 김해시 김해대로 2350","동일이름역보정","부원역 인근 중심 빠른 예약 확인과 코스 안내","전화 또는 문자로 김해 부원동 지역의 예약 가능 여부를 확인할 수 있습니다. 24시간 운영 기준으로 접수하며, 방문 시간은 당일 예약 현황과 이동 상황을 확인한 뒤 안내합니다.","김해 부원동 생활권에서 이용할 수 있는 경남테라피 지역 페이지입니다. 부원역 인근 위치 정보를 참고할 수 있고, 등록된 코스와 시간·가격을 확인한 뒤 전화나 문자로 예약 문의할 수 있습니다.","11","스웨디시코스 60분 80,000원 / 스웨디시코스 90분 100,000원 / 스웨디시코스 120분 130,000원 / 아로마코스 120분 100,000원 / 아로마코스 90분 80,000원 / 아로마코스 60분 60,000원 / 타이코스 120분 90,000원 / 타이코스 90분 70,000원 / 타이코스 60분 50,000원 / 힐링코스 120분 100,000원 / 힐링코스 90분 80,000원"
"경남테라피","24시간","0507-1284-8045","0507-1284-8045","건마천사보고 연락드립니다 예약 가능 한가요?","경남","김해","북부동","","","북부동 중심","","지역중심","김해 북부동 북부동 중심 전화·문자 예약 안내","예약은 전화 또는 문자로 접수합니다. 김해 북부동 지역의 예약 가능 여부와 방문 일정은 연락 시 확인해 주세요. 운영시간은 24시간이며 현장 상황에 따라 시간이 조정될 수 있습니다.","경남테라피은(는) 김해 북부동 이용 고객을 위한 지역 안내 페이지입니다. 북부동 중심 생활권을 기준으로 예약 정보를 확인할 수 있으며, 코스와 이용 시간은 예약 전에 전화 또는 문자로 안내받을 수 있습니다.","11","스웨디시코스 60분 80,000원 / 스웨디시코스 90분 100,000원 / 스웨디시코스 120분 130,000원 / 아로마코스 120분 100,000원 / 아로마코스 90분 80,000원 / 아로마코스 60분 60,000원 / 타이코스 120분 90,000원 / 타이코스 90분 70,000원 / 타이코스 60분 50,000원 / 힐링코스 120분 100,000원 / 힐링코스 90분 80,000원"
"경남테라피","24시간","0507-1284-8045","0507-1284-8045","건마천사보고 연락드립니다 예약 가능 한가요?","경남","김해","불암동","지내역","경상남도 김해시 김해대로 2718","지내역 인근","경상남도 김해시 김해대로 2718","좌표최단거리","지내역 인근 경남테라피 예약 및 코스 안내","김해 불암동 예약 문의는 전화와 문자로 가능합니다. 24시간 운영 기준이며 원하는 시간대의 가능 여부는 예약 시 확인해 주세요. 지역별 이동 일정에 따라 방문 순서가 달라질 수 있습니다.","김해 불암동 지역에서 경남테라피 이용 정보를 확인할 수 있도록 구성한 안내입니다. 지내역 인근 기준의 위치 정보와 코스 구성을 함께 제공하며 실제 예약 일정은 상담 후 확정됩니다.","11","스웨디시코스 60분 80,000원 / 스웨디시코스 90분 100,000원 / 스웨디시코스 120분 130,000원 / 아로마코스 120분 100,000원 / 아로마코스 90분 80,000원 / 아로마코스 60분 60,000원 / 타이코스 120분 90,000원 / 타이코스 90분 70,000원 / 타이코스 60분 50,000원 / 힐링코스 120분 100,000원 / 힐링코스 90분 80,000원"
"경남테라피","24시간","0507-1284-8045","0507-1284-8045","건마천사보고 연락드립니다 예약 가능 한가요?","경남","김해","삼안동","","","삼안동 중심","","지역중심","김해 삼안동 중심 경남테라피 이용 안내","김해 삼안동 지역 예약은 전화 또는 문자 문의 후 진행됩니다. 운영시간은 24시간이며 당일 일정이나 이동 상황에 따라 가능한 시간이 달라질 수 있으므로 먼저 예약 가능 여부를 확인해 주세요.","경남테라피의 김해 삼안동 지역 안내입니다. 삼안동 중심 주변을 포함한 해당 생활권의 예약 정보와 코스를 한 페이지에서 확인할 수 있도록 구성하며, 자세한 이용 내용은 상담 시 안내합니다.","11","스웨디시코스 60분 80,000원 / 스웨디시코스 90분 100,000원 / 스웨디시코스 120분 130,000원 / 아로마코스 120분 100,000원 / 아로마코스 90분 80,000원 / 아로마코스 60분 60,000원 / 타이코스 120분 90,000원 / 타이코스 90분 70,000원 / 타이코스 60분 50,000원 / 힐링코스 120분 100,000원 / 힐링코스 90분 80,000원"
"경남테라피","24시간","0507-1284-8045","0507-1284-8045","건마천사보고 연락드립니다 예약 가능 한가요?","경남","김해","상동면","증산역","경상남도 양산시 물금읍 메기로 168","증산역 인근","경상남도 양산시 물금읍 메기로 168","좌표최단거리","증산역 인근 중심 빠른 예약 확인과 코스 안내","전화 또는 문자로 김해 상동면 지역의 예약 가능 여부를 확인할 수 있습니다. 24시간 운영 기준으로 접수하며, 방문 시간은 당일 예약 현황과 이동 상황을 확인한 뒤 안내합니다.","김해 상동면 생활권에서 이용할 수 있는 경남테라피 지역 페이지입니다. 증산역 인근 위치 정보를 참고할 수 있고, 등록된 코스와 시간·가격을 확인한 뒤 전화나 문자로 예약 문의할 수 있습니다.","11","스웨디시코스 60분 80,000원 / 스웨디시코스 90분 100,000원 / 스웨디시코스 120분 130,000원 / 아로마코스 120분 100,000원 / 아로마코스 90분 80,000원 / 아로마코스 60분 60,000원 / 타이코스 120분 90,000원 / 타이코스 90분 70,000원 / 타이코스 60분 50,000원 / 힐링코스 120분 100,000원 / 힐링코스 90분 80,000원"
"경남테라피","24시간","0507-1284-8045","0507-1284-8045","건마천사보고 연락드립니다 예약 가능 한가요?","경남","김해","생림면","가야대역","경상남도 김해시 해반천로 211","가야대역 인근","경상남도 김해시 해반천로 211","좌표최단거리","김해 생림면 가야대역 인근 전화·문자 예약 안내","예약은 전화 또는 문자로 접수합니다. 김해 생림면 지역의 예약 가능 여부와 방문 일정은 연락 시 확인해 주세요. 운영시간은 24시간이며 현장 상황에 따라 시간이 조정될 수 있습니다.","경남테라피은(는) 김해 생림면 이용 고객을 위한 지역 안내 페이지입니다. 가야대역 인근 생활권을 기준으로 예약 정보를 확인할 수 있으며, 코스와 이용 시간은 예약 전에 전화 또는 문자로 안내받을 수 있습니다.","11","스웨디시코스 60분 80,000원 / 스웨디시코스 90분 100,000원 / 스웨디시코스 120분 130,000원 / 아로마코스 120분 100,000원 / 아로마코스 90분 80,000원 / 아로마코스 60분 60,000원 / 타이코스 120분 90,000원 / 타이코스 90분 70,000원 / 타이코스 60분 50,000원 / 힐링코스 120분 100,000원 / 힐링코스 90분 80,000원"
"경남테라피","24시간","0507-1284-8045","0507-1284-8045","건마천사보고 연락드립니다 예약 가능 한가요?","경남","김해","장유동","","","장유동 중심","","지역중심","장유동 중심 경남테라피 예약 및 코스 안내","김해 장유동 예약 문의는 전화와 문자로 가능합니다. 24시간 운영 기준이며 원하는 시간대의 가능 여부는 예약 시 확인해 주세요. 지역별 이동 일정에 따라 방문 순서가 달라질 수 있습니다.","김해 장유동 지역에서 경남테라피 이용 정보를 확인할 수 있도록 구성한 안내입니다. 장유동 중심 기준의 위치 정보와 코스 구성을 함께 제공하며 실제 예약 일정은 상담 후 확정됩니다.","11","스웨디시코스 60분 80,000원 / 스웨디시코스 90분 100,000원 / 스웨디시코스 120분 130,000원 / 아로마코스 120분 100,000원 / 아로마코스 90분 80,000원 / 아로마코스 60분 60,000원 / 타이코스 120분 90,000원 / 타이코스 90분 70,000원 / 타이코스 60분 50,000원 / 힐링코스 120분 100,000원 / 힐링코스 90분 80,000원"
"경남테라피","24시간","0507-1284-8045","0507-1284-8045","건마천사보고 연락드립니다 예약 가능 한가요?","경남","김해","주촌면","수로왕릉역","경상남도 김해시 김해대로 2181","수로왕릉역 인근","경상남도 김해시 김해대로 2181","좌표최단거리","김해 주촌면 중심 경남테라피 이용 안내","김해 주촌면 지역 예약은 전화 또는 문자 문의 후 진행됩니다. 운영시간은 24시간이며 당일 일정이나 이동 상황에 따라 가능한 시간이 달라질 수 있으므로 먼저 예약 가능 여부를 확인해 주세요.","경남테라피의 김해 주촌면 지역 안내입니다. 수로왕릉역 인근 주변을 포함한 해당 생활권의 예약 정보와 코스를 한 페이지에서 확인할 수 있도록 구성하며, 자세한 이용 내용은 상담 시 안내합니다.","11","스웨디시코스 60분 80,000원 / 스웨디시코스 90분 100,000원 / 스웨디시코스 120분 130,000원 / 아로마코스 120분 100,000원 / 아로마코스 90분 80,000원 / 아로마코스 60분 60,000원 / 타이코스 120분 90,000원 / 타이코스 90분 70,000원 / 타이코스 60분 50,000원 / 힐링코스 120분 100,000원 / 힐링코스 90분 80,000원"
