"업체명","적용지역","광역지역","상위지역","하위지역","검색문구","위도","경도","지오코딩상태","검색결과주소"
"한국미인테라피","서울","서울","강동구","암사동","대한민국 서울특별시 강동구 암사동","37.5582352","127.1308542","OK","암사동, 암사3동, 강동구, 서울특별시, 05239, 대한민국"
"한국미인테라피","서울","서울","강동구","천호동","대한민국 서울특별시 강동구 천호동","37.5429400","127.1273300","OK","천호동, 천호2동, 강동구, 서울특별시, 05324, 대한민국"
"한국미인테라피","서울","서울","강북구","미아동","대한민국 서울특별시 강북구 미아동","37.6220808","127.0209076","OK","미아동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","번동","대한민국 서울특별시 강북구 번동","37.6292271","127.0374758","OK","번동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","삼각산동","대한민국 서울특별시 강북구 삼각산동","37.6161991","127.0171852","OK","삼각산동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","삼양동","대한민국 서울특별시 강북구 삼양동","37.6245054","127.0134256","OK","삼양동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","송중동","대한민국 서울특별시 강북구 송중동","37.6173962","127.0341128","OK","송중동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","송천동","대한민국 서울특별시 강북구 송천동","37.6183872","127.0252978","OK","송천동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","수유동","대한민국 서울특별시 강북구 수유동","37.6365970","127.0043825","OK","수유동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","우이동","대한민국 서울특별시 강북구 우이동","37.6575291","127.0089505","OK","우이동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강북구","인수동","대한민국 서울특별시 강북구 인수동","37.6370627","127.0012170","OK","인수동, 강북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","가양동","대한민국 서울특별시 강서구 가양동","37.5678839","126.8498488","OK","가양동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","공항동","대한민국 서울특별시 강서구 공항동","37.5559097","126.7932758","OK","공항동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","등촌동","대한민국 서울특별시 강서구 등촌동","37.5520560","126.8615649","OK","등촌동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","발산동","대한민국 서울특별시 강서구 발산동","","","NOT_FOUND",""
"한국미인테라피","서울","서울","강서구","방화동","대한민국 서울특별시 강서구 방화동","37.5768200","126.8142200","OK","방화동, 방화3동, 강서구, 서울특별시, 07511, 대한민국"
"한국미인테라피","서울","서울","강서구","염창동","대한민국 서울특별시 강서구 염창동","37.5553472","126.8725283","OK","염창동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","우장산동","대한민국 서울특별시 강서구 우장산동","37.5502949","126.8412122","OK","우장산동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","화곡동","대한민국 서울특별시 강서구 화곡동","37.5421340","126.8441752","OK","화곡동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","강서구","화곡본동","대한민국 서울특별시 강서구 화곡본동","37.5430162","126.8488954","OK","화곡본동, 강서구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","낙성대동","대한민국 서울특별시 관악구 낙성대동","37.4682402","126.9590265","OK","낙성대동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","난곡동","대한민국 서울특별시 관악구 난곡동","37.4707433","126.9202974","OK","난곡동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","난향동","대한민국 서울특별시 관악구 난향동","37.4617772","126.9186527","OK","난향동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","남현동","대한민국 서울특별시 관악구 남현동","37.4620535","126.9793641","OK","남현동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","대학동","대한민국 서울특별시 관악구 대학동","37.4533083","126.9525963","OK","대학동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","미성동","대한민국 서울특별시 관악구 미성동","37.4742580","126.9151197","OK","미성동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","보라매동","대한민국 서울특별시 관악구 보라매동","37.4909111","126.9318486","OK","보라매동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","삼성동","대한민국 서울특별시 관악구 삼성동","37.4633268","126.9292176","OK","삼성동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","서림동","대한민국 서울특별시 관악구 서림동","37.4726426","126.9403939","OK","서림동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","서원동","대한민국 서울특별시 관악구 서원동","37.4798326","126.9337832","OK","서원동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","성현동","대한민국 서울특별시 관악구 성현동","37.4898358","126.9515644","OK","성현동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","신림동","대한민국 서울특별시 관악구 신림동","37.4868970","126.9281770","OK","신림동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","신사동","대한민국 서울특별시 관악구 신사동","37.4857442","126.9186975","OK","신사동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","신원동","대한민국 서울특별시 관악구 신원동","37.4793846","126.9269359","OK","신원동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","은천동","대한민국 서울특별시 관악구 은천동","37.4873111","126.9430350","OK","은천동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","인헌동","대한민국 서울특별시 관악구 인헌동","37.4694855","126.9670581","OK","인헌동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","조원동","대한민국 서울특별시 관악구 조원동","37.4831117","126.9079604","OK","조원동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","중앙동","대한민국 서울특별시 관악구 중앙동","37.4840096","126.9507216","OK","중앙동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","청룡동","대한민국 서울특별시 관악구 청룡동","37.4774977","126.9460227","OK","청룡동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","청림동","대한민국 서울특별시 관악구 청림동","37.4894120","126.9591931","OK","청림동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","관악구","행운동","대한민국 서울특별시 관악구 행운동","37.4807633","126.9590554","OK","행운동, 관악구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","광장동","대한민국 서울특별시 광진구 광장동","37.5476923","127.1047902","OK","광장동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","구의동","대한민국 서울특별시 광진구 구의동","37.5444896","127.0874678","OK","구의동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","군자동","대한민국 서울특별시 광진구 군자동","37.5531697","127.0737738","OK","군자동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","능동","대한민국 서울특별시 광진구 능동","37.5544400","127.0815600","OK","능동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","자양동","대한민국 서울특별시 광진구 자양동","37.5316905","127.0749477","OK","자양동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","중곡동","대한민국 서울특별시 광진구 중곡동","37.5634435","127.0880808","OK","중곡동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","광진구","화양동","대한민국 서울특별시 광진구 화양동","37.5435296","127.0721435","OK","화양동, 광진구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","가리봉동","대한민국 서울특별시 구로구 가리봉동","37.4838745","126.8889756","OK","가리봉동, 구로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","개봉동","대한민국 서울특별시 구로구 개봉동","37.4946193","126.8562104","OK","개봉동, 구로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","고척동","대한민국 서울특별시 구로구 고척동","37.5023851","126.8628501","OK","고척동, 구로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","구로동","대한민국 서울특별시 구로구 구로동","37.4945849","126.8845477","OK","구로동, 구로2동, 구로구, 서울특별시, 08285, 대한민국"
"한국미인테라피","서울","서울","구로구","수궁동","대한민국 서울특별시 구로구 수궁동","37.4995850","126.8271431","OK","수궁동, 구로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","신도림동","대한민국 서울특별시 구로구 신도림동","37.5105701","126.8831597","OK","신도림동, 구로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","구로구","오류동","대한민국 서울특별시 구로구 오류동","37.4943466","126.8445367","OK","오류동, 13, 경인로20길, 오류1동, 구로구, 서울특별시, 08272, 대한민국"
"한국미인테라피","서울","서울","구로구","항동","대한민국 서울특별시 구로구 항동","37.4813204","126.8244434","OK","항동, 오류2동, 구로구, 서울특별시, 08361, 대한민국"
"한국미인테라피","서울","서울","금천구","가산동","대한민국 서울특별시 금천구 가산동","37.4753253","126.8863954","OK","가산동, 금천구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","금천구","독산동","대한민국 서울특별시 금천구 독산동","37.4683990","126.8979571","OK","독산동, 독산4동, 금천구, 서울특별시, 08579, 대한민국"
"한국미인테라피","서울","서울","금천구","시흥동","대한민국 서울특별시 금천구 시흥동","37.4507049","126.9085555","OK","시흥동, 시흥5동, 금천구, 서울특별시, 08574, 대한민국"
"한국미인테라피","서울","서울","노원구","3동","대한민국 서울특별시 노원구 3동","37.6440741","127.0661279","OK","중계2·3동, 노원구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","노원구","4동","대한민국 서울특별시 노원구 4동","37.6760502","127.0834473","OK","상계3·4동, 노원구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","노원구","7동","대한민국 서울특별시 노원구 7동","37.6465470","127.0594817","OK","상계6·7동, 노원구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","노원구","공릉동","대한민국 서울특별시 노원구 공릉동","37.6302152","127.0872902","OK","공릉동, 노원구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","노원구","상계동","대한민국 서울특별시 노원구 상계동","37.6672700","127.0724200","OK","상계동, 상계5동, 노원구, 서울특별시, 01657, 대한민국"
"한국미인테라피","서울","서울","노원구","월계동","대한민국 서울특별시 노원구 월계동","37.6298479","127.0541062","OK","월계동, 노원구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","노원구","중계동","대한민국 서울특별시 노원구 중계동","37.6509815","127.0810259","OK","중계동, 노원구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","노원구","중계본동","대한민국 서울특별시 노원구 중계본동","37.6481008","127.0844256","OK","중계본동, 노원구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","노원구","하계동","대한민국 서울특별시 노원구 하계동","37.6382503","127.0738302","OK","하계동, 노원구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","도봉구","도봉동","대한민국 서울특별시 도봉구 도봉동","37.6852654","127.0303548","OK","도봉동, 도봉구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","도봉구","방학동","대한민국 서울특별시 도봉구 방학동","37.6643214","127.0333780","OK","방학동, 도봉구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","도봉구","쌍문동","대한민국 서울특별시 도봉구 쌍문동","37.6529346","127.0249366","OK","쌍문동, 도봉구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","도봉구","창동","대한민국 서울특별시 도봉구 창동","37.6531817","127.0476987","OK","창동, 77, 마들로11길, 창4동, 도봉구, 서울특별시, 01413, 대한민국"
"한국미인테라피","서울","서울","동대문구","답십리동","대한민국 서울특별시 동대문구 답십리동","37.5700200","127.0546700","OK","답십리동, 답십리1동, 동대문구, 서울특별시, 02601, 대한민국"
"한국미인테라피","서울","서울","동대문구","신설동","대한민국 서울특별시 동대문구 신설동","37.5760544","127.0246657","OK","신설동, 지하1, 왕산로, 신설동, 용신동, 동대문구, 서울특별시, 02582, 대한민국"
"한국미인테라피","서울","서울","동대문구","용두동","대한민국 서울특별시 동대문구 용두동","37.5761600","127.0347600","OK","용두동, 용신동, 동대문구, 서울특별시, 02585, 대한민국"
"한국미인테라피","서울","서울","동대문구","이문동","대한민국 서울특별시 동대문구 이문동","37.6002100","127.0612400","OK","이문동, 이문2동, 동대문구, 서울특별시, 02404, 대한민국"
"한국미인테라피","서울","서울","동대문구","장안동","대한민국 서울특별시 동대문구 장안동","37.5710500","127.0680600","OK","장안동, 장안1동, 동대문구, 서울특별시, 02624, 대한민국"
"한국미인테라피","서울","서울","동대문구","전농동","대한민국 서울특별시 동대문구 전농동","37.5806000","127.0554300","OK","전농동, 전농1동, 동대문구, 서울특별시, 02544, 대한민국"
"한국미인테라피","서울","서울","동대문구","제기동","대한민국 서울특별시 동대문구 제기동","37.5783784","127.0344672","OK","제기동, 지하93, 왕산로, 제기동, 용신동, 동대문구, 서울특별시, 02568, 대한민국"
"한국미인테라피","서울","서울","동대문구","청량리동","대한민국 서울특별시 동대문구 청량리동","37.5882073","127.0462518","OK","청량리동, 동대문구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","동대문구","회기동","대한민국 서울특별시 동대문구 회기동","37.5943300","127.0517800","OK","회기동, 동대문구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","동대문구","휘경동","대한민국 서울특별시 동대문구 휘경동","37.5877300","127.0652600","OK","휘경동, 휘경2동, 동대문구, 서울특별시, 02500, 대한민국"
"한국미인테라피","서울","서울","동작구","노량진동","대한민국 서울특별시 동작구 노량진동","37.5126131","126.9421240","OK","노량진동, 동작구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","동작구","대방동","대한민국 서울특별시 동작구 대방동","37.5067997","126.9291349","OK","대방동, 동작구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","동작구","사당동","대한민국 서울특별시 동작구 사당동","37.4850800","126.9704949","OK","사당동, 동작구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","동작구","상도동","대한민국 서울특별시 동작구 상도동","37.4988159","126.9441045","OK","상도동, 상도4동, 동작구, 서울특별시, 07036, 대한민국"
"한국미인테라피","서울","서울","동작구","신대방동","대한민국 서울특별시 동작구 신대방동","37.4914562","126.9166688","OK","신대방동, 동작구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","동작구","흑석동","대한민국 서울특별시 동작구 흑석동","37.5058344","126.9632085","OK","흑석동, 동작구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","공덕동","대한민국 서울특별시 마포구 공덕동","37.5499270","126.9592897","OK","공덕동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","대흥동","대한민국 서울특별시 마포구 대흥동","37.5510043","126.9419496","OK","대흥동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","도화동","대한민국 서울특별시 마포구 도화동","37.5386394","126.9492428","OK","도화동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","망원동","대한민국 서울특별시 마포구 망원동","37.5560241","126.9009751","OK","망원동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","상암동","대한민국 서울특별시 마포구 상암동","37.5715723","126.8728063","OK","상암동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","서강동","대한민국 서울특별시 마포구 서강동","37.5468923","126.9260216","OK","서강동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","서교동","대한민국 서울특별시 마포구 서교동","37.5550711","126.9238244","OK","서교동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","성산동","대한민국 서울특별시 마포구 성산동","37.5677500","126.9026300","OK","성산동, 성산2동, 마포구, 서울특별시, 03937, 대한민국"
"한국미인테라피","서울","서울","마포구","신수동","대한민국 서울특별시 마포구 신수동","37.5462035","126.9359375","OK","신수동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","아현동","대한민국 서울특별시 마포구 아현동","37.5505624","126.9525116","OK","아현동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","연남동","대한민국 서울특별시 마포구 연남동","37.5626596","126.9226107","OK","연남동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","염리동","대한민국 서울특별시 마포구 염리동","37.5501812","126.9479037","OK","염리동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","용강동","대한민국 서울특별시 마포구 용강동","37.5415852","126.9426315","OK","용강동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","마포구","합정동","대한민국 서울특별시 마포구 합정동","37.5477846","126.9095636","OK","합정동, 마포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서대문구","남가좌동","대한민국 서울특별시 서대문구 남가좌동","37.5766371","126.9210650","OK","남가좌동, 서대문구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서대문구","북가좌동","대한민국 서울특별시 서대문구 북가좌동","37.5789959","126.9103438","OK","북가좌동, 서대문구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서대문구","북아현동","대한민국 서울특별시 서대문구 북아현동","37.5635510","126.9543303","OK","북아현동, 서대문구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서대문구","신촌동","대한민국 서울특별시 서대문구 신촌동","37.5662284","126.9428990","OK","신촌동, 서대문구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서대문구","연희동","대한민국 서울특별시 서대문구 연희동","37.5723400","126.9308400","OK","연희동, 서대문구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서대문구","천연동","대한민국 서울특별시 서대문구 천연동","37.5682303","126.9605136","OK","천연동, 서대문구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서대문구","충현동","대한민국 서울특별시 서대문구 충현동","37.5647114","126.9585282","OK","충현동, 서대문구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서대문구","홍은동","대한민국 서울특별시 서대문구 홍은동","37.5933933","126.9375964","OK","홍은동, 서대문구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서대문구","홍제동","대한민국 서울특별시 서대문구 홍제동","37.5871000","126.9467600","OK","홍제동, 홍제2동, 서대문구, 서울특별시, 03630, 대한민국"
"한국미인테라피","서울","서울","서초구","내곡동","대한민국 서울특별시 서초구 내곡동","37.4534615","127.0664442","OK","내곡동, 안골, 서초구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서초구","반포동","대한민국 서울특별시 서초구 반포동","37.5040052","127.0017984","OK","반포동, 서초구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서초구","반포본동","대한민국 서울특별시 서초구 반포본동","37.5050467","126.9862564","OK","반포본동, 서초구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서초구","방배동","대한민국 서울특별시 서초구 방배동","37.4787937","126.9929225","OK","방배동, 서초구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서초구","방배본동","대한민국 서울특별시 서초구 방배본동","37.4900190","126.9912367","OK","방배본동, 서초구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서초구","서초동","대한민국 서울특별시 서초구 서초동","37.4884513","127.0164398","OK","서초동, 서초구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서초구","양재동","대한민국 서울특별시 서초구 양재동","37.4690298","127.0387937","OK","양재동, 서초구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","서초구","잠원동","대한민국 서울특별시 서초구 잠원동","37.5182544","127.0124028","OK","잠원동, 서초구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성동구","3가동","대한민국 서울특별시 성동구 3가동","37.5528065","127.0200950","OK","금호2·3가동, 성동구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성동구","금호1가동","대한민국 서울특별시 성동구 금호1가동","37.5528394","127.0264877","OK","금호1가동, 성동구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성동구","금호4가동","대한민국 서울특별시 성동구 금호4가동","37.5444238","127.0247548","OK","금호4가동, 성동구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성동구","마장동","대한민국 서울특별시 성동구 마장동","37.5674300","127.0404500","OK","마장동, 성동구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성동구","사근동","대한민국 서울특별시 성동구 사근동","37.5589948","127.0480281","OK","사근동, 성동구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성동구","성수1가제1동","대한민국 서울특별시 성동구 성수1가제1동","","","NOT_FOUND",""
"한국미인테라피","서울","서울","성동구","성수1가제2동","대한민국 서울특별시 성동구 성수1가제2동","37.5464308","127.0447955","OK","성수1가제2동 주민센터, 왕십리로, 성수동1가, 성수1가2동, 성동구, 서울특별시, 04778, 대한민국"
"한국미인테라피","서울","서울","성동구","성수2가제1동","대한민국 서울특별시 성동구 성수2가제1동","","","NOT_FOUND",""
"한국미인테라피","서울","서울","성동구","성수2가제3동","대한민국 서울특별시 성동구 성수2가제3동","","","NOT_FOUND",""
"한국미인테라피","서울","서울","성동구","송정동","대한민국 서울특별시 성동구 송정동","37.5537483","127.0684835","OK","송정동, 성동구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성동구","옥수동","대한민국 서울특별시 성동구 옥수동","37.5417600","127.0164800","OK","옥수동, 성동구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성동구","왕십리도선동","대한민국 서울특별시 성동구 왕십리도선동","37.5665195","127.0290193","OK","왕십리도선동, 성동구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성동구","왕십리동","대한민국 서울특별시 성동구 왕십리동","","","NOT_FOUND",""
"한국미인테라피","서울","서울","성동구","용답동","대한민국 서울특별시 성동구 용답동","37.5613328","127.0580146","OK","용답동, 성동구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성동구","응봉동","대한민국 서울특별시 성동구 응봉동","37.5523600","127.0335600","OK","응봉동, 성동구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성동구","행당동","대한민국 서울특별시 성동구 행당동","37.5578300","127.0357100","OK","행당동, 행당1동, 성동구, 서울특별시, 04745, 대한민국"
"한국미인테라피","서울","서울","성북구","길음동","대한민국 서울특별시 성북구 길음동","37.6085308","127.0201946","OK","길음동, 길음1동, 성북구, 서울특별시, 02715, 대한민국"
"한국미인테라피","서울","서울","성북구","돈암동","대한민국 서울특별시 성북구 돈암동","37.5978554","127.0209865","OK","돈암동, 돈암1동, 성북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성북구","동선동","대한민국 서울특별시 성북구 동선동","37.5936463","127.0182330","OK","동선동, 성북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성북구","보문동","대한민국 서울특별시 성북구 보문동","37.5832222","127.0182317","OK","보문동, 성북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성북구","삼선동","대한민국 서울특별시 성북구 삼선동","37.5863988","127.0113018","OK","삼선동, 성북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성북구","석관동","대한민국 서울특별시 성북구 석관동","37.6078902","127.0614852","OK","석관동, 성북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성북구","성북동","대한민국 서울특별시 성북구 성북동","37.5955200","126.9921500","OK","성북동, 성북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성북구","안암동","대한민국 서울특별시 성북구 안암동","37.5876085","127.0270968","OK","안암동, 성북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성북구","월곡동","대한민국 서울특별시 성북구 월곡동","","","NOT_FOUND",""
"한국미인테라피","서울","서울","성북구","장위동","대한민국 서울특별시 성북구 장위동","37.6160221","127.0502500","OK","장위동, 성북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성북구","정릉동","대한민국 서울특별시 성북구 정릉동","37.6167954","126.9972998","OK","정릉동, 성북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","성북구","종암동","대한민국 서울특별시 성북구 종암동","37.5963100","127.0333300","OK","종암동, 성북구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","가락동","대한민국 서울특별시 송파구 가락동","37.4947008","127.1191293","OK","가락동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","가락본동","대한민국 서울특별시 송파구 가락본동","37.4969696","127.1198946","OK","가락본동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","거여동","대한민국 서울특별시 송파구 거여동","37.4906870","127.1469121","OK","거여동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","마천동","대한민국 서울특별시 송파구 마천동","37.4980300","127.1516700","OK","마천동, 마천2동, 송파구, 서울특별시, 05751, 대한민국"
"한국미인테라피","서울","서울","송파구","문정동","대한민국 서울특별시 송파구 문정동","37.4850937","127.1193144","OK","문정동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","방이동","대한민국 서울특별시 송파구 방이동","37.5113307","127.1187808","OK","방이동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","삼전동","대한민국 서울특별시 송파구 삼전동","37.5014521","127.0901512","OK","삼전동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","석촌동","대한민국 서울특별시 송파구 석촌동","37.5024827","127.1034950","OK","석촌동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","송파동","대한민국 서울특별시 송파구 송파동","37.5044007","127.1156551","OK","송파동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","오금동","대한민국 서울특별시 송파구 오금동","37.5035500","127.1337900","OK","오금동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","오륜동","대한민국 서울특별시 송파구 오륜동","37.5163300","127.1257200","OK","오륜동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","위례동","대한민국 서울특별시 송파구 위례동","37.4800987","127.1427225","OK","위례동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","잠실동","대한민국 서울특별시 송파구 잠실동","37.5122807","127.0855986","OK","잠실동, 잠실2동, 송파구, 서울특별시, 05555, 대한민국"
"한국미인테라피","서울","서울","송파구","잠실본동","대한민국 서울특별시 송파구 잠실본동","37.5051271","127.0830446","OK","잠실본동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","장지동","대한민국 서울특별시 송파구 장지동","37.4798337","127.1310225","OK","장지동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","송파구","풍납동","대한민국 서울특별시 송파구 풍납동","37.5338756","127.1151268","OK","풍납동, 송파구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","양천구","목동","대한민국 서울특별시 양천구 목동","37.5261241","126.8645174","OK","목동, 오목로, 목1동, 양천구, 서울특별시, 07937, 대한민국"
"한국미인테라피","서울","서울","양천구","신월동","대한민국 서울특별시 양천구 신월동","37.5290495","126.8335466","OK","신월동, 양천구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","양천구","신정동","대한민국 서울특별시 양천구 신정동","37.5163163","126.8634455","OK","신정동, 양천구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","영등포구","당산동","대한민국 서울특별시 영등포구 당산동","37.5346241","126.9065487","OK","당산동, 당산2동, 영등포구, 서울특별시, 07223, 대한민국"
